id,fecha,hora,cantidad_art,nombre_art,presentacion,precio,total_venta
1669,2024-08-11,20:04:00,2,QUINOA,"500 g",600.00,1200.00
1670,2024-08-11,20:51:00,1,"HARINA INTEGRAL","500 g",2200.00,2200.00
1671,2024-08-11,10:19:00,1,"ALMOHADITAS FRUTILLA","300 g",400.00,400.00
1672,2024-08-12,09:19:00,5,"ALMOHADITAS FRUTILLA","250 g",400.00,2000.00
1673,2024-08-12,09:26:00,3,NUECES,"300 g",300.00,900.00
1674,2024-08-12,15:29:00,4,"HARINA INTEGRAL","500 g",2200.00,8800.00
1675,2024-08-13,13:10:00,1,"PIMENTON DULCE","250 g",120.00,120.00
1676,2024-08-13,10:20:00,1,NUECES,"300 g",300.00,300.00
1677,2024-08-13,08:28:00,2,QUINOA,"1 kg",600.00,1200.00
1678,2024-08-14,10:42:00,1,LENTEJAS,"250 g",300.00,300.00
1679,2024-08-14,08:31:00,2,LENTEJAS,"250 g",300.00,600.00
1680,2024-08-14,15:32:00,5,QUINOA,"500 g",600.00,3000.00
1681,2024-08-15,15:45:00,2,"PIMENTON DULCE","500 g",120.00,240.00
1682,2024-08-15,11:28:00,1,NUECES,"250 g",300.00,300.00
1683,2024-08-15,19:08:00,1,QUINOA,"1 kg",600.00,600.00
1684,2024-08-16,18:16:00,2,QUINOA,"500 g",600.00,1200.00
1685,2024-08-16,18:32:00,2,NUECES,"500 g",300.00,600.00
1686,2024-08-16,08:58:00,5,"HARINA INTEGRAL","500 g",2200.00,11000.00
1687,2024-08-17,16:11:00,3,"HARINA INTEGRAL","500 g",2200.00,6600.00
1688,2024-08-17,14:55:00,2,LENTEJAS,"250 g",300.00,600.00
1689,2024-08-17,15:30:00,1,QUINOA,"1 kg",600.00,600.00
1690,2024-08-18,18:43:00,3,QUINOA,"500 g",600.00,1800.00
1691,2024-08-18,09:03:00,2,LENTEJAS,"1 kg",300.00,600.00
1692,2024-08-18,13:35:00,3,"HARINA INTEGRAL","1 kg",2200.00,6600.00
1693,2024-08-19,09:56:00,4,LENTEJAS,"1 kg",300.00,1200.00
1694,2024-08-19,10:10:00,5,LENTEJAS,"1 kg",300.00,1500.00
1695,2024-08-19,11:00:00,5,NUECES,"250 g",300.00,1500.00
1696,2024-08-20,10:29:00,3,"HARINA INTEGRAL","500 g",2200.00,6600.00
1697,2024-08-20,19:53:00,1,"PIMENTON DULCE","250 g",120.00,120.00
1698,2024-08-20,18:47:00,2,"PIMENTON DULCE","500 g",120.00,240.00
1699,2024-08-21,20:30:00,4,"PIMENTON DULCE","500 g",120.00,480.00
1700,2024-08-21,08:15:00,5,"HARINA INTEGRAL","1 kg",2200.00,11000.00
1701,2024-08-21,12:09:00,5,"HARINA INTEGRAL","1 kg",2200.00,11000.00
1702,2024-08-22,18:54:00,1,LENTEJAS,"250 g",300.00,300.00
1703,2024-08-22,19:25:00,2,QUINOA,"1 kg",600.00,1200.00
1704,2024-08-22,10:55:00,3,"PIMENTON DULCE","250 g",120.00,360.00
1705,2024-08-23,08:13:00,4,"ALMOHADITAS FRUTILLA","300 g",400.00,1600.00
1706,2024-08-23,10:17:00,2,LENTEJAS,"250 g",300.00,600.00
1707,2024-08-23,18:54:00,1,"HARINA INTEGRAL","1 kg",2200.00,2200.00
1708,2024-08-24,11:24:00,5,QUINOA,"1 kg",600.00,3000.00
1709,2024-08-24,13:17:00,4,"PIMENTON DULCE","500 g",120.00,480.00
1710,2024-08-24,08:46:00,5,"HARINA INTEGRAL","1 kg",2200.00,11000.00
1711,2024-08-25,16:37:00,3,LENTEJAS,"250 g",300.00,900.00
1712,2024-08-25,17:13:00,3,"PIMENTON DULCE","250 g",120.00,360.00
1713,2024-08-25,17:08:00,2,"ALMOHADITAS FRUTILLA","250 g",400.00,800.00
1714,2024-08-26,10:37:00,3,QUINOA,"1 kg",600.00,1800.00
1715,2024-08-26,10:30:00,5,LENTEJAS,"1 kg",300.00,1500.00
1716,2024-08-26,15:30:00,2,"HARINA INTEGRAL","500 g",2200.00,4400.00
1717,2024-08-27,09:15:00,5,LENTEJAS,"250 g",300.00,1500.00
1718,2024-08-27,15:53:00,4,LENTEJAS,"1 kg",300.00,1200.00
1719,2024-08-27,17:41:00,2,"HARINA INTEGRAL","500 g",2200.00,4400.00
1720,2024-08-28,11:33:00,1,"ALMOHADITAS FRUTILLA","250 g",400.00,400.00
1721,2024-08-28,10:06:00,3,NUECES,"250 g",300.00,900.00
1722,2024-08-28,18:23:00,4,QUINOA,"1 kg",600.00,2400.00
1723,2024-08-29,20:30:00,4,"ALMOHADITAS FRUTILLA","300 g",400.00,1600.00
1724,2024-08-29,15:40:00,3,"PIMENTON DULCE","250 g",120.00,360.00
1725,2024-08-29,13:28:00,4,QUINOA,"1 kg",600.00,2400.00
1726,2024-08-30,08:03:00,5,"ALMOHADITAS FRUTILLA","250 g",400.00,2000.00
1727,2024-08-30,16:24:00,5,LENTEJAS,"250 g",300.00,1500.00
1728,2024-08-30,09:03:00,2,QUINOA,"1 kg",600.00,1200.00
1729,2024-08-31,14:53:00,4,NUECES,"500 g",300.00,1200.00
1730,2024-08-31,10:38:00,2,"PIMENTON DULCE","250 g",120.00,240.00
1731,2024-08-31,19:05:00,2,QUINOA,"1 kg",600.00,1200.00
1732,2024-09-01,16:12:00,4,"PIMENTON DULCE","250 g",120.00,480.00
1733,2024-09-01,16:34:00,1,"HARINA INTEGRAL","1 kg",2200.00,2200.00
1734,2024-09-01,11:41:00,4,QUINOA,"1 kg",600.00,2400.00
1735,2024-09-02,11:40:00,5,"HARINA INTEGRAL","1 kg",2200.00,11000.00
1736,2024-09-02,20:42:00,3,"ALMOHADITAS FRUTILLA","300 g",400.00,1200.00
1737,2024-09-02,10:54:00,2,LENTEJAS,"250 g",300.00,600.00
1738,2024-09-03,18:23:00,1,"HARINA INTEGRAL","500 g",2200.00,2200.00
1739,2024-09-03,10:08:00,4,NUECES,"250 g",300.00,1200.00
1740,2024-09-03,09:17:00,3,"HARINA INTEGRAL","500 g",2200.00,6600.00
1741,2024-09-04,18:03:00,3,"PIMENTON DULCE","250 g",120.00,360.00
1742,2024-09-04,17:36:00,3,NUECES,"300 g",300.00,900.00
1743,2024-09-04,20:38:00,3,NUECES,"250 g",300.00,900.00
1744,2024-09-05,08:48:00,2,LENTEJAS,"250 g",300.00,600.00
1745,2024-09-05,14:22:00,1,NUECES,"300 g",300.00,300.00
1746,2024-09-05,15:33:00,1,QUINOA,"500 g",600.00,600.00
1747,2024-09-06,16:34:00,4,QUINOA,"500 g",600.00,2400.00
1748,2024-09-06,16:58:00,3,LENTEJAS,"1 kg",300.00,900.00
1749,2024-09-06,14:40:00,1,"PIMENTON DULCE","500 g",120.00,120.00
1750,2024-09-07,13:21:00,5,"ALMOHADITAS FRUTILLA","300 g",400.00,2000.00
1751,2024-09-07,14:33:00,1,"ALMOHADITAS FRUTILLA","250 g",400.00,400.00
1752,2024-09-07,20:22:00,4,"ALMOHADITAS FRUTILLA","250 g",400.00,1600.00
1753,2024-09-08,08:19:00,3,NUECES,"500 g",300.00,900.00
1754,2024-09-08,17:34:00,4,"ALMOHADITAS FRUTILLA","250 g",400.00,1600.00
1755,2024-09-08,11:11:00,2,NUECES,"300 g",300.00,600.00
1756,2024-09-09,12:09:00,3,NUECES,"300 g",300.00,900.00
1757,2024-09-09,16:23:00,3,NUECES,"500 g",300.00,900.00
1758,2024-09-09,11:51:00,1,"PIMENTON DULCE","500 g",120.00,120.00
1759,2024-09-10,09:48:00,4,NUECES,"500 g",300.00,1200.00
1760,2024-09-10,10:35:00,1,"HARINA INTEGRAL","1 kg",2200.00,2200.00
1761,2024-09-10,12:44:00,3,NUECES,"500 g",300.00,900.00
1762,2024-09-11,09:17:00,2,NUECES,"300 g",300.00,600.00
1763,2024-09-11,18:53:00,4,QUINOA,"500 g",600.00,2400.00
1764,2024-09-11,17:13:00,4,QUINOA,"1 kg",600.00,2400.00
1765,2024-09-12,11:08:00,5,"ALMOHADITAS FRUTILLA","300 g",400.00,2000.00
1766,2024-09-12,13:42:00,1,NUECES,"300 g",300.00,300.00
1767,2024-09-12,13:59:00,3,NUECES,"250 g",300.00,900.00
1768,2024-09-13,18:47:00,2,"HARINA INTEGRAL","500 g",2200.00,4400.00
1769,2024-09-13,16:58:00,4,QUINOA,"1 kg",600.00,2400.00
1770,2024-09-13,13:24:00,1,"HARINA INTEGRAL","500 g",2200.00,2200.00
1771,2024-09-14,20:48:00,5,LENTEJAS,"250 g",300.00,1500.00
1772,2024-09-14,08:27:00,1,"PIMENTON DULCE","250 g",120.00,120.00
1773,2024-09-14,19:19:00,3,LENTEJAS,"1 kg",300.00,900.00
1774,2024-09-15,17:31:00,5,QUINOA,"1 kg",600.00,3000.00
1775,2024-09-15,13:12:00,3,"HARINA INTEGRAL","500 g",2200.00,6600.00
1776,2024-09-15,15:46:00,3,"HARINA INTEGRAL","500 g",2200.00,6600.00
1777,2024-09-16,18:18:00,2,"PIMENTON DULCE","250 g",120.00,240.00
1778,2024-09-16,15:57:00,2,QUINOA,"500 g",600.00,1200.00
1779,2024-09-16,19:37:00,1,NUECES,"300 g",300.00,300.00
1780,2024-09-17,14:06:00,1,QUINOA,"1 kg",600.00,600.00
1781,2024-09-17,11:20:00,2,QUINOA,"500 g",600.00,1200.00
1782,2024-09-17,17:02:00,5,"ALMOHADITAS FRUTILLA","250 g",400.00,2000.00
1783,2024-09-18,18:00:00,2,"PIMENTON DULCE","500 g",120.00,240.00
1784,2024-09-18,09:46:00,3,NUECES,"250 g",300.00,900.00
1785,2024-09-18,20:17:00,3,"ALMOHADITAS FRUTILLA","300 g",400.00,1200.00
1786,2024-09-19,18:21:00,1,"HARINA INTEGRAL","500 g",2200.00,2200.00
1787,2024-09-19,12:46:00,2,LENTEJAS,"250 g",300.00,600.00
1788,2024-09-19,12:33:00,1,QUINOA,"1 kg",600.00,600.00
1789,2024-09-20,10:02:00,1,LENTEJAS,"1 kg",300.00,300.00
1790,2024-09-20,18:34:00,3,LENTEJAS,"250 g",300.00,900.00
1791,2024-09-20,16:35:00,5,"ALMOHADITAS FRUTILLA","300 g",400.00,2000.00
1792,2024-09-21,17:01:00,3,"HARINA INTEGRAL","500 g",2200.00,6600.00
1793,2024-09-21,14:22:00,1,"PIMENTON DULCE","250 g",120.00,120.00
1794,2024-09-21,17:02:00,4,QUINOA,"500 g",600.00,2400.00
1795,2024-09-22,16:58:00,4,QUINOA,"1 kg",600.00,2400.00
1796,2024-09-22,13:23:00,4,NUECES,"250 g",300.00,1200.00
1797,2024-09-22,13:07:00,4,NUECES,"500 g",300.00,1200.00
1798,2024-09-23,13:40:00,2,"HARINA INTEGRAL","1 kg",2200.00,4400.00
1799,2024-09-23,14:55:00,3,"ALMOHADITAS FRUTILLA","250 g",400.00,1200.00
1800,2024-09-23,20:21:00,3,"HARINA INTEGRAL","500 g",2200.00,6600.00
1801,2024-09-24,16:37:00,2,NUECES,"500 g",300.00,600.00
1802,2024-09-24,17:12:00,4,"HARINA INTEGRAL","500 g",2200.00,8800.00
1803,2024-09-24,20:10:00,5,"PIMENTON DULCE","250 g",120.00,600.00
1804,2024-09-25,18:42:00,5,NUECES,"300 g",300.00,1500.00
1805,2024-09-25,15:00:00,3,"PIMENTON DULCE","250 g",120.00,360.00
1806,2024-09-25,08:17:00,4,"ALMOHADITAS FRUTILLA","300 g",400.00,1600.00
1807,2024-09-26,13:41:00,4,NUECES,"300 g",300.00,1200.00
1808,2024-09-26,18:32:00,3,QUINOA,"1 kg",600.00,1800.00
1809,2024-09-26,14:06:00,3,"PIMENTON DULCE","250 g",120.00,360.00
1810,2024-09-27,20:14:00,3,"PIMENTON DULCE","250 g",120.00,360.00
1811,2024-09-27,08:23:00,2,"PIMENTON DULCE","500 g",120.00,240.00
1812,2024-09-27,19:14:00,2,"PIMENTON DULCE","250 g",120.00,240.00
1813,2024-09-28,13:15:00,2,"ALMOHADITAS FRUTILLA","300 g",400.00,800.00
1814,2024-09-28,17:31:00,2,QUINOA,"500 g",600.00,1200.00
1815,2024-09-28,10:45:00,3,NUECES,"500 g",300.00,900.00
1816,2024-09-29,13:56:00,3,LENTEJAS,"250 g",300.00,900.00
1817,2024-09-29,15:56:00,4,QUINOA,"1 kg",600.00,2400.00
1818,2024-09-29,08:49:00,1,"ALMOHADITAS FRUTILLA","250 g",400.00,400.00
1819,2024-09-30,13:19:00,2,NUECES,"250 g",300.00,600.00
1820,2024-09-30,15:58:00,3,"HARINA INTEGRAL","1 kg",2200.00,6600.00
1821,2024-09-30,11:52:00,4,"HARINA INTEGRAL","1 kg",2200.00,8800.00
1822,2024-10-01,14:55:00,3,"HARINA INTEGRAL","500 g",2200.00,6600.00
1823,2024-10-01,20:16:00,5,"PIMENTON DULCE","500 g",120.00,600.00
1824,2024-10-01,19:16:00,5,NUECES,"300 g",300.00,1500.00
1825,2024-10-02,18:34:00,5,LENTEJAS,"250 g",300.00,1500.00
1826,2024-10-02,13:55:00,3,"HARINA INTEGRAL","1 kg",2200.00,6600.00
1827,2024-10-02,17:08:00,1,"HARINA INTEGRAL","500 g",2200.00,2200.00
1828,2024-10-03,09:01:00,5,QUINOA,"500 g",600.00,3000.00
1829,2024-10-03,08:21:00,5,QUINOA,"500 g",600.00,3000.00
1830,2024-10-03,16:04:00,3,LENTEJAS,"250 g",300.00,900.00
1831,2024-10-04,20:47:00,2,"ALMOHADITAS FRUTILLA","300 g",400.00,800.00
1832,2024-10-04,14:45:00,3,"PIMENTON DULCE","500 g",120.00,360.00
1833,2024-10-04,11:21:00,3,"ALMOHADITAS FRUTILLA","300 g",400.00,1200.00
1834,2024-10-05,18:20:00,3,NUECES,"300 g",300.00,900.00
1835,2024-10-05,09:57:00,3,"ALMOHADITAS FRUTILLA","250 g",400.00,1200.00
1836,2024-10-05,19:09:00,3,"ALMOHADITAS FRUTILLA","250 g",400.00,1200.00
1837,2024-10-06,19:29:00,2,LENTEJAS,"1 kg",300.00,600.00
1838,2024-10-06,11:20:00,3,LENTEJAS,"250 g",300.00,900.00
1839,2024-10-06,20:24:00,3,"HARINA INTEGRAL","1 kg",2200.00,6600.00
1840,2024-10-07,19:20:00,1,"HARINA INTEGRAL","500 g",2200.00,2200.00
1841,2024-10-07,18:03:00,3,"HARINA INTEGRAL","1 kg",2200.00,6600.00
1842,2024-10-07,16:10:00,4,NUECES,"250 g",300.00,1200.00
1843,2024-10-08,11:18:00,3,"HARINA INTEGRAL","1 kg",2200.00,6600.00
1844,2024-10-08,11:08:00,1,LENTEJAS,"250 g",300.00,300.00
1845,2024-10-08,13:03:00,2,"HARINA INTEGRAL","500 g",2200.00,4400.00
1846,2024-10-09,15:05:00,1,QUINOA,"1 kg",600.00,600.00
1847,2024-10-09,08:44:00,5,"HARINA INTEGRAL","1 kg",2200.00,11000.00
1848,2024-10-09,11:28:00,2,QUINOA,"1 kg",600.00,1200.00
1849,2024-10-10,13:40:00,5,"ALMOHADITAS FRUTILLA","300 g",400.00,2000.00
1850,2024-10-10,13:03:00,5,"PIMENTON DULCE","250 g",120.00,600.00
1851,2024-10-10,19:09:00,1,NUECES,"250 g",300.00,300.00
1852,2024-10-11,17:01:00,1,QUINOA,"500 g",600.00,600.00
1853,2024-10-11,18:55:00,5,"HARINA INTEGRAL","500 g",2200.00,11000.00
1854,2024-10-11,18:03:00,2,NUECES,"300 g",300.00,600.00
1855,2024-10-12,20:26:00,4,"ALMOHADITAS FRUTILLA","250 g",400.00,1600.00
1856,2024-10-12,08:44:00,4,NUECES,"250 g",300.00,1200.00
1857,2024-10-12,16:12:00,3,QUINOA,"1 kg",600.00,1800.00
1858,2024-10-13,16:51:00,1,NUECES,"300 g",300.00,300.00
1859,2024-10-13,14:35:00,5,QUINOA,"1 kg",600.00,3000.00
1860,2024-10-13,18:28:00,5,QUINOA,"1 kg",600.00,3000.00
1861,2024-10-14,13:00:00,1,"ALMOHADITAS FRUTILLA","250 g",400.00,400.00
1862,2024-10-14,14:49:00,4,LENTEJAS,"1 kg",300.00,1200.00
1863,2024-10-14,11:34:00,4,NUECES,"250 g",300.00,1200.00
1864,2024-10-15,08:26:00,1,"PIMENTON DULCE","500 g",120.00,120.00
1865,2024-10-15,17:28:00,5,"HARINA INTEGRAL","500 g",2200.00,11000.00
1866,2024-10-15,14:45:00,5,NUECES,"300 g",300.00,1500.00
1867,2024-10-16,08:52:00,5,"ALMOHADITAS FRUTILLA","300 g",400.00,2000.00
1868,2024-10-16,16:07:00,1,NUECES,"500 g",300.00,300.00
1869,2024-10-16,17:01:00,2,"PIMENTON DULCE","500 g",120.00,240.00
1870,2024-10-17,19:40:00,3,"HARINA INTEGRAL","500 g",2200.00,6600.00
1871,2024-10-17,11:10:00,3,"HARINA INTEGRAL","500 g",2200.00,6600.00
1872,2024-10-17,16:20:00,1,"ALMOHADITAS FRUTILLA","300 g",400.00,400.00
1873,2024-10-18,09:37:00,5,"PIMENTON DULCE","500 g",120.00,600.00
1874,2024-10-18,09:56:00,3,NUECES,"500 g",300.00,900.00
1875,2024-10-18,20:39:00,5,"HARINA INTEGRAL","1 kg",2200.00,11000.00
1876,2024-10-19,13:11:00,1,QUINOA,"500 g",600.00,600.00
1877,2024-10-19,18:14:00,5,"PIMENTON DULCE","250 g",120.00,600.00
1878,2024-10-19,12:47:00,1,NUECES,"250 g",300.00,300.00
1879,2024-10-20,20:52:00,3,QUINOA,"500 g",600.00,1800.00
1880,2024-10-20,12:01:00,1,"HARINA INTEGRAL","1 kg",2200.00,2200.00
1881,2024-10-20,12:05:00,5,"ALMOHADITAS FRUTILLA","250 g",400.00,2000.00
1882,2024-10-21,16:06:00,3,"PIMENTON DULCE","500 g",120.00,360.00
1883,2024-10-21,20:05:00,3,"ALMOHADITAS FRUTILLA","300 g",400.00,1200.00
1884,2024-10-21,08:09:00,1,"HARINA INTEGRAL","1 kg",2200.00,2200.00
1885,2024-10-22,10:18:00,3,"ALMOHADITAS FRUTILLA","250 g",400.00,1200.00
1886,2024-10-22,13:54:00,1,NUECES,"300 g",300.00,300.00
1887,2024-10-22,08:53:00,1,QUINOA,"1 kg",600.00,600.00
1888,2024-10-23,14:25:00,4,NUECES,"500 g",300.00,1200.00
1889,2024-10-23,16:11:00,2,"HARINA INTEGRAL","500 g",2200.00,4400.00
1890,2024-10-23,09:43:00,1,"ALMOHADITAS FRUTILLA","300 g",400.00,400.00
1891,2024-10-24,16:32:00,4,"ALMOHADITAS FRUTILLA","250 g",400.00,1600.00
1892,2024-10-24,13:08:00,2,"PIMENTON DULCE","250 g",120.00,240.00
1893,2024-10-24,11:32:00,3,"HARINA INTEGRAL","500 g",2200.00,6600.00
1894,2024-10-25,12:17:00,5,"HARINA INTEGRAL","500 g",2200.00,11000.00
1895,2024-10-25,14:16:00,1,LENTEJAS,"1 kg",300.00,300.00
1896,2024-10-25,09:28:00,2,LENTEJAS,"1 kg",300.00,600.00
1897,2024-10-26,15:27:00,3,LENTEJAS,"250 g",300.00,900.00
1898,2024-10-26,19:50:00,2,"HARINA INTEGRAL","500 g",2200.00,4400.00
1899,2024-10-26,09:46:00,2,NUECES,"300 g",300.00,600.00
1900,2024-10-27,17:22:00,1,"HARINA INTEGRAL","500 g",2200.00,2200.00
1901,2024-10-27,17:58:00,2,"ALMOHADITAS FRUTILLA","300 g",400.00,800.00
1902,2024-10-27,16:12:00,3,"HARINA INTEGRAL","500 g",2200.00,6600.00
1903,2024-10-28,12:04:00,4,"PIMENTON DULCE","250 g",120.00,480.00
1904,2024-10-28,09:03:00,1,"PIMENTON DULCE","500 g",120.00,120.00
1905,2024-10-28,12:33:00,4,"ALMOHADITAS FRUTILLA","250 g",400.00,1600.00
1906,2024-10-29,11:39:00,1,"HARINA INTEGRAL","500 g",2200.00,2200.00
1907,2024-10-29,17:29:00,2,"PIMENTON DULCE","500 g",120.00,240.00
1908,2024-10-29,08:25:00,4,QUINOA,"500 g",600.00,2400.00
1909,2024-10-30,17:54:00,1,NUECES,"250 g",300.00,300.00
1910,2024-10-30,20:38:00,5,QUINOA,"1 kg",600.00,3000.00
1911,2024-10-30,15:57:00,5,NUECES,"300 g",300.00,1500.00
1912,2024-10-31,12:35:00,3,"HARINA INTEGRAL","500 g",2200.00,6600.00
1913,2024-10-31,12:46:00,5,"HARINA INTEGRAL","500 g",2200.00,11000.00
1914,2024-10-31,17:32:00,5,LENTEJAS,"1 kg",300.00,1500.00
1915,2024-11-01,13:31:00,1,"PIMENTON DULCE","250 g",120.00,120.00
1916,2024-11-01,20:39:00,4,LENTEJAS,"1 kg",300.00,1200.00
1917,2024-11-01,13:02:00,2,QUINOA,"1 kg",600.00,1200.00
1918,2024-11-02,08:07:00,1,"PIMENTON DULCE","250 g",120.00,120.00
1919,2024-11-02,16:21:00,2,QUINOA,"1 kg",600.00,1200.00
1920,2024-11-02,14:17:00,3,LENTEJAS,"250 g",300.00,900.00
1921,2024-11-03,16:23:00,2,"PIMENTON DULCE","500 g",120.00,240.00
1922,2024-11-03,15:27:00,2,QUINOA,"1 kg",600.00,1200.00
1923,2024-11-03,09:54:00,2,"ALMOHADITAS FRUTILLA","300 g",400.00,800.00
1924,2024-11-04,16:55:00,3,"HARINA INTEGRAL","1 kg",2200.00,6600.00
1925,2024-11-04,09:28:00,1,"HARINA INTEGRAL","500 g",2200.00,2200.00
1926,2024-11-04,12:22:00,5,"HARINA INTEGRAL","1 kg",2200.00,11000.00
1927,2024-11-05,18:20:00,4,QUINOA,"1 kg",600.00,2400.00
1928,2024-11-05,19:31:00,4,"PIMENTON DULCE","500 g",120.00,480.00
1929,2024-11-05,12:43:00,1,LENTEJAS,"250 g",300.00,300.00
1930,2024-11-06,19:41:00,4,QUINOA,"500 g",600.00,2400.00
1931,2024-11-06,18:53:00,4,QUINOA,"1 kg",600.00,2400.00
1932,2024-11-06,13:39:00,1,NUECES,"500 g",300.00,300.00
1933,2024-11-07,13:30:00,5,"ALMOHADITAS FRUTILLA","250 g",400.00,2000.00
1934,2024-11-07,10:41:00,4,"PIMENTON DULCE","500 g",120.00,480.00
1935,2024-11-07,15:51:00,1,QUINOA,"1 kg",600.00,600.00
1936,2024-11-08,11:16:00,3,"ALMOHADITAS FRUTILLA","250 g",400.00,1200.00
1937,2024-11-08,13:20:00,5,"PIMENTON DULCE","500 g",120.00,600.00
1938,2024-11-08,19:59:00,3,QUINOA,"500 g",600.00,1800.00
1939,2024-11-09,12:58:00,5,"PIMENTON DULCE","250 g",120.00,600.00
1940,2024-11-09,15:13:00,2,"PIMENTON DULCE","250 g",120.00,240.00
1941,2024-11-09,14:02:00,4,LENTEJAS,"250 g",300.00,1200.00
1942,2024-11-10,20:52:00,1,QUINOA,"1 kg",600.00,600.00
1943,2024-11-10,17:59:00,2,"ALMOHADITAS FRUTILLA","300 g",400.00,800.00
1944,2024-11-10,19:30:00,5,"HARINA INTEGRAL","500 g",2200.00,11000.00
